gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
MGP_FVBNJ_G0038764	chr2	57470914	57863252	0.29348	2	37.4434	0.950224	1.81882	2
Ccdc173	chr2	66085363	67922541	0.268405	3	36.0035	0.99684	1.83701	2
Haglr	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
Hoxd1	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
Mtx2	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
Gm14425	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
Gm14427	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
MGP_FVBNJ_G0036419	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
Gm13652	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
2600014E21Rik	chr2	71139997	72187429	0.260529	2	29.3643	0.992967	2.75942	3
A330043C09Rik	chr2	71139997	71590512	0.280177	2	32.2714	0.992967	1.83074	2
Agps	chr2	72297885	72314030	-0.232511	3	19.4417	0.881506	1.54945	2
Nckap1	chr2	76850269	77074974	-0.262531	1	11.9496	0.889287	2.89488	3
Gm13688	chr2	76932285	77074974	-0.203927	2	12.8068	0.33244	1.98196	2
Dusp19	chr2	76932285	77074974	-0.203927	2	12.8068	0.33244	1.98196	2
Nup35	chr2	76932285	77074974	-0.203927	2	12.8068	0.33244	1.98196	2
Mir684-1	chr2	76932285	77074974	-0.203927	2	12.8068	0.33244	1.98196	2
Gm4353	chr2	76932285	77074974	-0.203927	2	12.8068	0.33244	1.98196	2
Gm25420	chr2	77036747	77135900	-0.284533	2	11.7712	0.715677	1.97877	2
Gm22652	chr2	77165766	77186471	-0.206616	2	12.3207	0.803871	1.93591	2
Gm13700	chr2	77186481	77258736	-0.295902	1	10.7695	0.305842	1.93753	2
Gm13755	chr2	77186481	77258736	-0.295902	1	10.7695	0.305842	1.93753	2
Gm13756	chr2	77186481	77258736	-0.295902	1	10.7695	0.305842	1.93753	2
MGP_FVBNJ_G0036420	chr2	77782352	77899481	0.434079	3	23.0366	0.885509	1.18462	2
Gm13679	chr2	79641422	79784503	-0.21815	2	10.364	0.894069	1.8941	2
Gm13682	chr2	79641422	79784503	-0.21815	2	10.364	0.894069	1.8941	2
Zc3h15	chr2	79852644	79942191	-0.205284	2	12.2336	0.686655	1.97219	2
Gm13686	chr2	79909359	79994665	-0.269731	2	12.0028	0.765203	1.97153	2
Itgav	chr2	79942763	80333426	-0.285994	1	13.8626	0.22183	2.93592	3
Gm13684	chr2	79942763	80007190	-0.339311	1	11.8277	0.22183	1.96266	2
Dnmt3l-ps1	chr2	79942763	80007190	-0.339311	1	11.8277	0.22183	1.96266	2
Olfr1029	chr2	82134904	82252902	0.271195	3	22.9076	0.912051	1.91125	2
Olfr1028	chr2	82134904	82252902	0.271195	3	22.9076	0.912051	1.91125	2
Olfr1050-ps1	chr2	82398957	82455506	0.558863	3	30.611	0.978171	1.30973	2
Olfr1046	chr2	82398957	82455506	0.558863	3	30.611	0.978171	1.30973	2
Olfr1105	chr2	83190319	83596261	-0.321038	2	15.6538	0.871769	1.8595	2
Olfr1106	chr2	83190319	83596261	-0.321038	2	15.6538	0.871769	1.8595	2
Olfr1135	chr2	83886303	83957949	-0.238255	2	15.7325	0.947385	1.88896	2
Olfr1136	chr2	83886303	83957949	-0.238255	2	15.7325	0.947385	1.88896	2
MGP_FVBNJ_G0015281	chr2	84231758	84311072	-0.21293	1	14.5819	0.979013	1.87078	2
Olfr1170	chr2	84418038	84509847	0.431289	3	27.7137	0.969669	1.64343	2
Olfr1185-ps1	chr2	84728936	84867287	-0.330873	4	21.6912	0.966019	0.942177	2
Olfr1191-ps1	chr2	84908509	84911029	0.450676	3	21.286	0.938328	1.74007	2
Olfr1265	chr2	86396981	86449079	-0.213222	2	18.2143	0.97818	1.08971	2
Olfr32	chr2	86396981	86449079	-0.213222	2	18.2143	0.97818	1.08971	2
Olfr1270	chr2	86396981	86449079	-0.213222	2	18.2143	0.97818	1.08971	2
Slc39a13	chr2	87266357	87458115	-0.213915	2	22.1789	0.954154	2.88609	3
Spi1	chr2	87380599	87458115	-0.272515	2	20.8928	0.812857	1.89464	2
Mybpc3	chr2	87380599	87458115	-0.272515	2	20.8928	0.812857	1.89464	2
Api5	chr2	90805259	90987560	-0.252924	1	19.3207	0.834146	1.90675	2
Gm13793	chr2	91076075	91327970	-0.222407	1	19.3523	0.627402	1.95814	2
MGP_FVBNJ_G0038775	chr2	91076075	91327970	-0.222407	1	19.3523	0.627402	1.95814	2
Gm13919	chr2	98186695	98255553	-0.267712	2	18.9177	0.943592	1.82723	2
Gm13920	chr2	98186695	98255553	-0.267712	2	18.9177	0.943592	1.82723	2
Gm13866	chr2	98372865	98745733	0.397933	3	33.6889	6.43847e-06	1.9883	2
Trim44	chr2	98372865	99059834	0.285977	3	31.3212	6.43847e-06	2.98225	3
Gm13868	chr2	98372865	98745733	0.397933	3	33.6889	6.43847e-06	1.9883	2
Nat10	chr2	99948824	100117417	-0.285536	1	19.7289	0.919301	1.83268	2
Gm13881	chr2	100084233	100283262	-0.209691	2	21.5316	0.986079	1.9518	2
Swsap1	chr2	100752147	101309486	0.419611	4	34.1511	0.978497	1.35993	2
Gm13915	chr2	104643369	104699550	0.316699	2	21.3727	0.974659	1.76599	2
Gm13913	chr2	104643369	104699550	0.316699	2	21.3727	0.974659	1.76599	2
Gm13914	chr2	104710225	105273540	0.211566	2	27.9343	0.894628	1.68211	2
Mettl15	chr2	105261613	105469493	0.317394	3	24.7499	0.941033	2.58074	3
Gm10794	chr2	106631339	106814476	0.390946	2	24.7528	0.903009	1.52522	2
Slc5a12	chr2	106631339	106814476	0.390946	2	24.7528	0.903009	1.52522	2
Gm13942	chr2	107083543	107368598	0.592207	3	28.7421	0.823717	1.72418	2
Gm13941	chr2	107083543	107368598	0.592207	3	28.7421	0.823717	1.72418	2
Gm15130	chr2	107083543	107368598	0.592207	3	28.7421	0.823717	1.72418	2
MGP_FVBNJ_G0026056	chr2	107367031	107409922	0.485785	3	28.3674	0.741808	2.35	3
MGP_FVBNJ_G0026058	chr2	107441416	107486068	0.460012	3	29.8981	0.80755	1.70315	2
Olfr1287	chr2	107507491	107531130	0.41401	3	27.1138	0.981719	1.59594	2
MGP_FVBNJ_G0011706	chr2	107558854	107707099	0.211152	4	24.7627	0.93338	3.35816	4
Gm13930	chr2	107830481	107903329	-0.237656	2	17.7039	0.902218	2.21737	3
Olfr1301	chr2	107852968	107933971	0.253672	2	30.7461	0.980131	1.41249	2
Olfr1302	chr2	107852968	107933971	0.253672	2	30.7461	0.980131	1.41249	2
Olfr1303	chr2	107907257	108015492	0.577215	5	34.7001	0.812174	1.33085	2
Gm13928	chr2	108015058	108032039	0.287173	3	25.3617	0.981812	1.81202	2
Chp1	chr2	115611244	115614669	0.469302	3	35.8101	0.981565	1.41765	2
Nusap1	chr2	115648036	115803497	-0.202483	2	20.9219	0.95327	1.88461	2
n-R5s204	chr2	115648036	115803497	-0.202483	2	20.9219	0.95327	1.88461	2
Ndufaf1	chr2	115648036	115803497	-0.202483	2	20.9219	0.95327	1.88461	2
Gm14383	chr2	115648036	115803497	-0.202483	2	20.9219	0.95327	1.88461	2
Rtf1	chr2	115648036	115803497	-0.202483	2	20.9219	0.95327	1.88461	2
Gm25857	chr2	115648036	115803497	-0.202483	2	20.9219	0.95327	1.88461	2
Itpka	chr2	115648036	115803497	-0.202483	2	20.9219	0.95327	1.88461	2
Ltk	chr2	115648036	115803497	-0.202483	2	20.9219	0.95327	1.88461	2
Pla2g4d	chr2	116293303	116846405	-0.302662	2	21.4568	0.994214	1.98115	2
Pla2g4f	chr2	116293303	116846405	-0.302662	2	21.4568	0.994214	1.98115	2
Vps39	chr2	116293303	116846405	-0.302662	2	21.4568	0.994214	1.98115	2
Tmem87a	chr2	116293303	116846405	-0.302662	2	21.4568	0.994214	1.98115	2
Ganc	chr2	116293303	116846405	-0.302662	2	21.4568	0.994214	1.98115	2
Zfp106	chr2	116552130	117419352	-0.726019	1	15.6892	4.0661e-06	1.98478	2
MGP_FVBNJ_G0005955	chr2	116552130	117419352	-0.726019	1	15.6892	4.0661e-06	1.98478	2
Snap23	chr2	116552130	117419352	-0.726019	1	15.6892	4.0661e-06	1.98478	2
Lrrc57	chr2	116552130	117419352	-0.726019	1	15.6892	4.0661e-06	1.98478	2
Haus2	chr2	116552130	117419352	-0.726019	1	15.6892	4.0661e-06	1.98478	2
Stard9	chr2	116552130	117419352	-0.726019	1	15.6892	4.0661e-06	1.98478	2
MGP_FVBNJ_G0036428	chr2	116552130	117419352	-0.726019	1	15.6892	4.0661e-06	1.98478	2
Cdan1	chr2	116552130	117426440	-0.779993	1	14.5693	4.0661e-06	2.95264	3
Ttbk2	chr2	116552130	117426440	-0.779993	1	14.5693	4.0661e-06	2.95264	3
AV039307	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Ubr1	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Tmem62	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
MGP_FVBNJ_G0008518	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
MGP_FVBNJ_G0038785	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Ccndbp1	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Epb42	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Tgm5	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Gm14213	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Tgm7	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Lcmt2	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Gm23858	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Adal	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Zscan29	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Tubgcp4	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Trp53bp1	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Map1a	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Gm14978	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Ppip5k1	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Ckmt1	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Strc	chr2	116848129	117426440	-0.912875	1	12.9219	2.03771e-23	1.96035	2
Catsper2	chr2	117421345	117455148	-1.06435	1	10.7222	0.000411176	2.76734	3
Gm14001	chr2	117426450	117455148	-1.15777	1	9.88836	1.26771e-10	1.79948	2
Gm14000	chr2	117426450	117455148	-1.15777	1	9.88836	1.26771e-10	1.79948	2
Pdia3	chr2	117426450	117553725	-0.632765	1	14.3425	1.26771e-10	3.66739	4
Slc28a2b	chr2	118571395	118750755	-0.200419	1	19.9436	0.883052	1.93525	2
Gm14086	chr2	118571395	118750755	-0.200419	1	19.9436	0.883052	1.93525	2
Galk2	chr2	121991089	122170563	0.286325	3	25.2914	0.945503	2.82434	3
Fam227b	chr2	122160018	122792361	0.235892	3	24.935	0.690245	1.94097	2
Gm14064	chr2	133785076	134203116	0.200412	2	24.8686	0.982333	2.94277	3
Btbd3	chr2	134285846	134963807	0.278947	2	23.0447	0.998618	2.83704	3
Gm14061	chr2	134595861	134963807	0.382513	2	22.0742	0.998583	1.84869	2
Gm14066	chr2	135263848	136061518	0.482955	5	29.8931	0.769426	3.89816	5
Sptlc3	chr2	135527298	136061518	0.428901	2	26.3829	0.824472	1.81075	2
Ism1	chr2	135527298	136061518	0.428901	2	26.3829	0.824472	1.81075	2
Naa20	chr2	141852020	142772654	0.205372	3	29.2072	0.944892	1.63587	2
Gm14125	chr2	146166385	146231617	-0.355303	2	17.6613	0.903229	1.66218	2
Gm14147	chr2	146990152	147015480	-0.286977	1	17.7063	0.985024	1.80127	2
Gm23005	chr2	147035112	147044024	-0.413405	1	14.5189	0.957412	1.73262	2
Tpx2	chr2	148807289	149391964	-0.2476	2	29.1596	0.818118	1.85072	2
Mir5622	chr2	148807289	149391964	-0.2476	2	29.1596	0.818118	1.85072	2
Mylk2	chr2	148807289	149391964	-0.2476	2	29.1596	0.818118	1.85072	2
Asxl1	chr2	149391023	149612087	-0.284351	1	27.9868	0.989241	2.5259	3
Nol4l	chr2	149391974	149612087	-0.267019	2	27.7465	0.666541	1.66006	2
Gm14472	chr2	149391974	149612087	-0.267019	2	27.7465	0.666541	1.66006	2
Bpifb9a	chr2	150270163	150289820	0.637278	3	48.8972	0.978283	1.47163	2
Bpifb9b	chr2	150270163	150289820	0.637278	3	48.8972	0.978283	1.47163	2
Rbl1	chr2	153251000	153332527	0.444058	3	46.1245	0.982765	1.76206	2
Gm11445	chr2	155867193	158324885	-0.220192	2	39.4643	0.827468	1.89172	2
Ptprt	chr2	158324442	159156741	-0.258897	1	54.6715	0.98485	1.8115	2
Spint5	chr2	160840942	161486244	0.349403	3	62.0656	0.992983	1.72912	2
Eya2	chr2	161837123	161972959	0.346225	2	71.5697	0.985571	1.63797	2
Zmynd8	chr2	161972400	162669995	0.433707	3	69.8164	0.95397	1.58852	2
Gm14269	chr2	166837110	168295603	0.276002	3	55.4052	0.789526	1.89748	2
Mc3r	chr2	168600542	168689608	-0.242434	2	42.1294	0.784725	1.83802	2
Gm14275	chr2	168600542	168689608	-0.242434	2	42.1294	0.784725	1.83802	2
Cables2	chr2	176802365	177982851	-0.293731	1	43.6921	0.871013	1.84494	2
Stmn3	chr2	177860175	178474314	-0.430082	2	38.8119	0.981785	1.73255	2
Rtel1	chr2	177860175	178474314	-0.430082	2	38.8119	0.981785	1.73255	2
Arfrp1	chr2	177860175	178474314	-0.430082	2	38.8119	0.981785	1.73255	2
Zgpat	chr2	177860175	178474314	-0.430082	2	38.8119	0.981785	1.73255	2
Lime1	chr2	177860175	178474314	-0.430082	2	38.8119	0.981785	1.73255	2
Slc2a4rg-ps	chr2	177860175	178474314	-0.430082	2	38.8119	0.981785	1.73255	2
Zbtb46	chr2	177860175	178474314	-0.430082	2	38.8119	0.981785	1.73255	2
Gm22074	chr3	3539318	4209209	0.207649	3	37.7123	0.972501	1.92383	2
Gm16685	chr3	4199247	4288759	0.303125	2	34.4756	0.915043	2.79872	3
1700003N22Rik	chr3	5019175	5165201	-0.245189	2	27.8606	0.93016	1.88909	2
Stmn2	chr3	5019175	5165201	-0.245189	2	27.8606	0.93016	1.88909	2
Tpd52	chr3	5508960	5605281	0.295829	3	41.9963	0.99381	1.61857	2
Fabp5	chr3	6632239	6834836	0.268696	3	34.9039	0.998721	1.78396	2
Chmp4c	chr3	7030507	7108296	0.309887	3	35.4633	0.979013	1.76282	2
Gm8939	chr3	9332220	9534042	-0.243487	1	27.6273	0.778256	1.93998	2
Gm38317	chr3	9478943	9770944	-0.272916	2	27.1473	0.938328	1.91753	2
MGP_FVBNJ_G0009586	chr3	10509622	10611112	0.213282	2	35.3361	0.92114	1.80641	2
Gm8955	chr3	10919103	11212004	-0.29786	2	24.8115	0.96344	1.82897	2
Gm5843	chr3	11220292	11265602	0.307286	3	27.3727	0.992967	1.6861	2
Sirpb1b	chr3	11824661	12330866	-0.437636	1	20.3162	0.967822	11.7968	15
Gm43834	chr3	14692041	14991556	0.227369	2	40.0607	0.938328	1.85556	2
Gm37523	chr3	16325986	16814555	-0.379081	1	21.3007	0.979881	1.72135	2
Gm31466	chr3	16881596	17394554	-0.207108	2	29.5708	0.978568	1.90055	2
Nlgn1	chr3	21829432	22789252	0.295676	3	36.4191	0.643387	2.76615	3
1700112D23Rik	chr3	24801123	25052984	0.204954	2	36.8116	0.978568	2.81659	3
Egfem1	chr3	25489581	26705701	-0.267263	1	32.6659	0.14961	6.90982	7
Mir551b	chr3	25489581	25675235	-0.332804	1	30.6247	0.14961	1.96909	2
Gm37557	chr3	25830904	26705701	-0.245709	1	35.1962	0.156746	1.9873	2
Ttc14	chr3	29876718	30150843	-0.238912	2	30.5185	0.992967	1.82318	2
Ccdc39	chr3	29876718	30150843	-0.238912	2	30.5185	0.992967	1.82318	2
Gm43140	chr3	29876718	30150843	-0.238912	2	30.5185	0.992967	1.82318	2
Sox2ot	chr3	30345779	31067865	0.267015	4	33.1486	0.619142	1.75838	2
Gm38509	chr3	30859470	31146616	-0.2268	1	30.4922	0.649713	1.9627	2
Mir6378	chr3	30859470	31146616	-0.2268	1	30.4922	0.649713	1.9627	2
Gm7733	chr3	31523504	31627774	-0.288789	2	28.6198	0.604171	1.83887	2
Ube2l3-ps1	chr3	31523504	31627774	-0.288789	2	28.6198	0.604171	1.83887	2
Mfsd8	chr3	36732540	36775129	0.332216	3	42.539	0.978819	3.25073	4
Abhd18	chr3	36732540	37896214	0.210626	3	39.3689	0.978819	4.23128	5
MGP_FVBNJ_G0009593	chr3	39735163	39856333	-0.298739	1	24.092	0.753665	1.91609	2
Gm32175	chr3	39735163	39856333	-0.298739	1	24.092	0.753665	1.91609	2
Gm2229	chr3	43242670	43548065	0.304041	3	38.884	0.992967	1.49132	2
Nhlrc3	chr3	48954360	49121417	0.294842	2	41.3354	0.733314	1.85328	2
Gm16206	chr3	48954360	49121417	0.294842	2	41.3354	0.733314	1.85328	2
Proser1	chr3	48954360	49121417	0.294842	2	41.3354	0.733314	1.85328	2
Stoml3	chr3	48954360	49121417	0.294842	2	41.3354	0.733314	1.85328	2
6430500D05Rik	chr3	48954360	49121417	0.294842	2	41.3354	0.733314	1.85328	2
Gm23675	chr3	48954360	49121417	0.294842	2	41.3354	0.733314	1.85328	2
Gm18382	chr3	58175583	58349911	0.209425	2	45.5869	0.857335	1.62057	2
Vmn2r7	chr3	59665350	59755525	0.446801	3	36.0838	0.788896	1.79108	2
Vmn2r4	chr3	59665350	59755525	0.446801	3	36.0838	0.788896	1.79108	2
Vmn2r3	chr3	59665350	59755525	0.446801	3	36.0838	0.788896	1.79108	2
Iqcj	chr3	63320606	64172946	-0.245586	1	29.8696	0.883159	2.88232	3
Iqschfp	chr3	63320606	64172946	-0.245586	1	29.8696	0.883159	2.88232	3
Zbbx	chr3	70286747	70355205	0.382051	3	28.6112	0.893069	1.73464	2
Gm37256	chr3	71042157	71295076	0.299107	2	39.5698	0.987179	1.27506	2
Fstl5	chr3	71294441	71919977	-0.440662	4	21.1018	0.978052	2.3164	4
Gm18952	chr3	73602844	74056110	-0.424777	2	26.6798	0.529718	1.90797	2
MGP_FVBNJ_G0009597	chr3	73602844	74056110	-0.424777	2	26.6798	0.529718	1.90797	2
Gm17953	chr3	73602844	74056110	-0.424777	2	26.6798	0.529718	1.90797	2
Rapgef2	chr3	74056120	75058820	-0.202086	1	29.2768	0.684984	2.80474	3
Gm42468	chr3	75908187	76240853	0.264548	2	38.2922	0.902218	2.8058	3
Fbxw7	chr3	79794954	80493682	0.264193	2	33.3964	0.980131	1.70604	2
MGP_FVBNJ_G0036213	chr3	79794954	80493682	0.264193	2	33.3964	0.980131	1.70604	2
Lrba	chr3	81402612	82212344	0.519337	4	35.8734	0.976019	1.29053	2
Fcrl5	chr3	82343641	82499410	0.302413	2	41.0324	0.919301	1.52832	2
Etv3	chr3	82343641	82499410	0.302413	2	41.0324	0.919301	1.52832	2
MGP_FVBNJ_G0040040	chr3	82343641	82499410	0.302413	2	41.0324	0.919301	1.52832	2
Gm25167	chr3	82343641	82499410	0.302413	2	41.0324	0.919301	1.52832	2
Ssr2	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
Arhgef2	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
Gm20652	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
Rxfp4	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
Gm43714	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
Khdc4	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
Gm25820	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
MGP_FVBNJ_G0036605	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
MGP_FVBNJ_G0038863	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
Rit1	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
Gm10253	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
Syt11	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
Gm43713	chr3	83505616	83710676	-0.292073	2	23.6375	0.968154	1.17566	2
Gm37882	chr3	89151481	89183767	-0.471938	1	12.1689	0.995969	1.14079	2
Snx27	chr3	89555914	89682610	-0.555936	2	17.0101	0.9975	1.71595	2
Gm43773	chr3	89555914	89682610	-0.555936	2	17.0101	0.9975	1.71595	2
Gm43774	chr3	89555914	89682610	-0.555936	2	17.0101	0.9975	1.71595	2
Gm43768	chr3	89555914	89682610	-0.555936	2	17.0101	0.9975	1.71595	2
Gm15235	chr3	89555914	89682610	-0.555936	2	17.0101	0.9975	1.71595	2
Tuft1	chr3	89555914	89691203	-0.245775	2	23.2917	0.9975	2.45525	3
MGP_FVBNJ_G0037585	chr3	91490771	91564078	0.501222	3	29.9794	0.975127	1.34284	2
MGP_FVBNJ_G0037586	chr3	91490771	91564078	0.501222	3	29.9794	0.975127	1.34284	2
Rnf115	chr3	91901788	92531595	0.347323	3	32.4121	0.970808	1.56418	2
Pde4dip	chr3	92980557	93558572	-0.780789	1	10.6133	0.472244	1.28566	2
Hsd3b4	chr3	93732736	93841699	-0.311382	2	16.162	0.885812	1.72272	2
Hsd3b5	chr3	93732736	93841699	-0.311382	2	16.162	0.885812	1.72272	2
Hsd3b3	chr3	93859313	93915758	-0.263776	1	18.5242	0.94462	1.9227	2
Gm12432	chr3	93945752	93994971	-0.239476	2	20.6261	0.774564	1.94869	2
Gm12433	chr3	93945752	93994971	-0.239476	2	20.6261	0.774564	1.94869	2
Hsd3b1	chr3	93945752	94110792	-0.230934	2	20.6694	0.774564	2.9346	3
Hao2	chr3	93958340	94110792	-0.234544	1	20.0414	0.856288	1.9535	2
Gm12441	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gm22341	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gm24216	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Wars2	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gm43024	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gm18982	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Mir6481	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gm42717	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Tbx15	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gm43120	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gdap2	chr3	95292970	95993060	-0.205371	1	21.8909	0.999124	1.85966	2
Gm33952	chr3	97948451	97963109	0.262738	3	24.9925	0.727016	1.93071	2
Ampd1	chr3	98207855	98345424	-0.271453	1	20.5361	0.875712	2.82159	3
Gm43063	chr3	98207855	98345424	-0.271453	1	20.5361	0.875712	2.82159	3
Capza1	chr3	99938844	99996529	0.45345	4	34.5214	0.934953	1.60663	2
Vcam1	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm43109	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
5330425B07Rik	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm26544	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm31651	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gpr88	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Cdc14a	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm29151	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm22361	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm26358	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Rtca	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
MGP_FVBNJ_G0006228	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Dbt	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm4596	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm43651	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Ndst4	chr3	120395635	120988860	0.37238	3	33.9059	0.959111	3.47425	4
Gm42974	chr3	121955165	122375486	-0.22167	1	21.8948	0.978568	1.86754	2
Gm42630	chr3	124211451	124241357	-0.275345	2	25.1302	0.957412	1.84765	2
Sgms2	chr3	126171924	126669501	0.343837	3	40.6637	0.960626	1.75114	2
Gm29865	chr3	126669121	127049095	0.409863	3	34.1145	0.960626	1.68315	2
Tacr3	chr3	129534246	129688722	0.375266	2	25.8665	0.957412	1.92197	2
Gm18546	chr3	129847855	129874975	0.280712	2	31.2061	0.982333	1.77578	2
Gm6260	chr3	138337615	138798258	0.210511	2	28.0384	0.9975	1.9004	2
Col24a1	chr3	140027519	140651826	-0.241765	2	20.5005	0.976019	1.92243	2
AI115009	chr3	147249086	148642909	-0.221125	2	23.103	0.460121	1.97785	2
Pigk	chr3	147249086	148642909	-0.221125	2	23.103	0.460121	1.97785	2
Rpl29-ps1	chr3	147249086	148642909	-0.221125	2	23.103	0.460121	1.97785	2
Negr1	chr3	151277035	152121929	-0.203361	2	20.2412	0.893974	2.9195	3
Gm42946	chr3	151277035	151632763	-0.251496	2	19.2182	0.893974	1.93429	2
Depdc1a	chr3	154094688	154208112	0.401955	3	33.9761	0.973828	2.6094	3
Bpnt2	chr4	1186836	1350956	0.214119	2	32.9768	0.962454	1.63777	2
Gm11801	chr4	2914473	2943305	0.380391	2	25.1869	0.989626	1.83244	2
Rps11-ps3	chr4	7132556	7262407	-0.254182	2	20.9663	0.862819	1.90629	2
Plekhf2	chr4	7132556	7262407	-0.254182	2	20.9663	0.862819	1.90629	2
MGP_FVBNJ_G0009610	chr4	8080086	8336357	-0.378301	2	17.9166	0.599964	1.82673	2
MGP_FVBNJ_G0008641	chr4	8080086	8336357	-0.378301	2	17.9166	0.599964	1.82673	2
Pdp1	chr4	8080086	8336357	-0.378301	2	17.9166	0.599964	1.82673	2
1700123M08Rik	chr4	8080086	8336357	-0.378301	2	17.9166	0.599964	1.82673	2
MGP_FVBNJ_G0027840	chr4	8080086	8336357	-0.378301	2	17.9166	0.599964	1.82673	2
MGP_FVBNJ_G0006330	chr4	8080086	8336357	-0.378301	2	17.9166	0.599964	1.82673	2
Gm11840	chr4	8080086	8336357	-0.378301	2	17.9166	0.599964	1.82673	2
Gm11842	chr4	8080086	8336357	-0.378301	2	17.9166	0.599964	1.82673	2
Tmem67	chr4	8080086	8336357	-0.378301	2	17.9166	0.599964	1.82673	2
Gm11823	chr4	10084981	10413854	-0.227324	1	19.7163	0.720205	2.93178	3
