gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Cep250	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
6430550D23Rik	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
Ergic3	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
Fer1l4	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
Gm14240	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
Spag4	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
Cpne1	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
Gm28036	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
Gm37274	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
Rbm12	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
Nfs1	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
Romo1	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
Rbm39	chr2	151776629	152408509	-0.453575	1	33.166	4.8278e-05	2.43778	3
Dlgap4	chr2	152723928	153250414	-0.294993	1	41.578	0.788673	2.93867	3
4930405A21Rik	chr2	152723928	153250414	-0.294993	1	41.578	0.788673	2.93867	3
Myl9	chr2	152723928	153250414	-0.294993	1	41.578	0.788673	2.93867	3
Gm14231	chr2	152723928	153250414	-0.294993	1	41.578	0.788673	2.93867	3
Mroh8	chr2	153332906	153617454	0.262704	2	42.2015	0.801206	1.71615	2
Rpn2	chr2	153332906	153617454	0.262704	2	42.2015	0.801206	1.71615	2
Ghrh	chr2	153332906	153617454	0.262704	2	42.2015	0.801206	1.71615	2
Manbal	chr2	153332906	153617454	0.262704	2	42.2015	0.801206	1.71615	2
Src	chr2	153332906	153617454	0.262704	2	42.2015	0.801206	1.71615	2
Zhx3	chr2	156940453	157764622	0.407594	3	43.1693	0.929511	1.88482	2
Ptprt	chr2	157757971	158956566	0.314302	3	46.5855	0.895115	5.83702	6
9430021M05Rik	chr2	158676911	158956566	0.259925	3	48.1727	0.357008	1.98264	2
Gm14246	chr2	158676911	158956566	0.259925	3	48.1727	0.357008	1.98264	2
Gm14255	chr2	158922392	158971924	0.246132	3	47.8098	0.55668	1.97501	2
Gm11451	chr2	158956576	159155553	0.259664	3	48.8281	0.884328	2.9672	3
Gm11452	chr2	158972085	159155553	0.27059	3	49.3636	0.431579	1.98269	2
Gm14617	chr2	171298929	171495476	-0.401883	2	31.5638	0.857732	2.72699	3
Gm14618	chr2	171298929	171495476	-0.401883	2	31.5638	0.857732	2.72699	3
Gm14616	chr2	171298929	171495476	-0.401883	2	31.5638	0.857732	2.72699	3
Pkia	chr3	3926272	4103252	0.380148	3	29.5017	0.710156	1.92519	2
Car1	chr3	11265612	11937613	-0.554693	1	15.0108	0.962172	1.7338	2
Sirpb1b	chr3	11935818	12374786	-0.264471	1	20.0764	0.993915	5.67506	6
Naaladl2	chr3	20922582	21986971	0.476134	3	29.2635	0.974114	3.70512	4
Egfem1	chr3	25641760	27493640	-0.24185	1	23.1293	0.987354	1.94931	2
Slc7a14	chr3	27435339	27777452	-0.272986	2	22.3839	0.971658	1.95098	2
Gm15496	chr3	27435339	27777452	-0.272986	2	22.3839	0.971658	1.95098	2
Gm42694	chr3	29717549	29820795	-0.230395	2	23.7749	0.536868	2.97516	3
Gm43666	chr3	29779229	29870395	-0.283703	2	22.0972	0.801343	2.94027	3
Gm18611	chr3	29779229	29870395	-0.283703	2	22.0972	0.801343	2.94027	3
Ttc14	chr3	29874881	30150544	-0.381133	1	22.2628	0.305537	1.95195	2
Mccc1os	chr3	32071564	32170618	-0.228508	2	18.075	0.755	2.96086	3
Ccdc144b	chr3	32071564	32170618	-0.228508	2	18.075	0.755	2.96086	3
Acad9	chr3	32071564	32170618	-0.228508	2	18.075	0.755	2.96086	3
Gm43308	chr3	35054037	35196328	-0.347537	2	15.3223	0.984995	1.89	2
MGP_FVBNJ_G0036437	chr3	35573887	35855783	-0.284495	2	15.3951	0.932982	1.94421	2
Gm42781	chr3	35573887	35855783	-0.284495	2	15.3951	0.932982	1.94421	2
Gm23796	chr3	35573887	35855783	-0.284495	2	15.3951	0.932982	1.94421	2
Mfsd8	chr3	36757563	36981082	0.220555	3	20.2903	0.999675	1.78342	2
Larp1b	chr3	36809103	37900936	-0.210817	2	17.9191	0.985735	1.96176	2
Gm22043	chr3	36809103	37900936	-0.210817	2	17.9191	0.985735	1.96176	2
Gm42436	chr3	36809103	37900936	-0.210817	2	17.9191	0.985735	1.96176	2
Gm42437	chr3	36809103	37900936	-0.210817	2	17.9191	0.985735	1.96176	2
Pgrmc2	chr3	36809103	37900936	-0.210817	2	17.9191	0.985735	1.96176	2
Slc7a11	chr3	45677454	46309425	0.203994	3	18.1119	0.991466	1.80951	2
Nbea	chr3	51204536	52393280	-0.384443	2	15.9168	0.995052	1.89186	2
4930593A02Rik	chr3	54306478	54498141	-0.539592	2	13.9435	0.754401	1.67762	2
Mindy4b-ps	chr3	54306478	54498141	-0.539592	2	13.9435	0.754401	1.67762	2
Clrn1	chr3	54306478	54498141	-0.539592	2	13.9435	0.754401	1.67762	2
Gm22491	chr3	54306478	54498141	-0.539592	2	13.9435	0.754401	1.67762	2
Gm25572	chr3	54306478	54498141	-0.539592	2	13.9435	0.754401	1.67762	2
Gm9700	chr3	57471331	58350308	0.264006	2	26.9197	0.977911	1.74151	2
Gmps	chr3	59391824	59662484	0.506375	4	22.135	0.995052	1.64971	2
Vmn2r7	chr3	59657162	59753973	0.276271	3	18.1949	0.995229	3.7125	4
Vmn2r4	chr3	59657162	59753973	0.276271	3	18.1949	0.995229	3.7125	4
Vmn2r3	chr3	59657162	59753973	0.276271	3	18.1949	0.995229	3.7125	4
Gm18717	chr3	63030825	63320596	-0.275629	2	16.7351	0.984747	2.91701	3
Iqcj	chr3	63030825	64854454	-0.249664	2	17.4048	0.984747	3.9132	4
Iqschfp	chr3	63030825	64854454	-0.249664	2	17.4048	0.984747	3.9132	4
Gm8565	chr3	64854464	65902815	0.252562	2	18.063	0.926987	1.89916	2
B3galnt1	chr3	64854464	65902815	0.252562	2	18.063	0.926987	1.89916	2
Sis	chr3	68132286	68230234	0.24444	3	17.9614	0.732542	2.95962	3
Fstl5	chr3	71566878	71919756	0.245359	3	18.257	0.933266	3.87451	4
Dnmt3a-ps1	chr3	72584687	72673118	-0.276226	2	15.1056	0.916983	1.95213	2
Gm37806	chr3	72584687	72673118	-0.276226	2	15.1056	0.916983	1.95213	2
1700036G14Rik	chr3	80110557	82092830	0.514335	2	35.2868	0.871719	1.87979	2
Gm42813	chr3	80110557	82092830	0.514335	2	35.2868	0.871719	1.87979	2
Mir466k	chr3	80110557	82092830	0.514335	2	35.2868	0.871719	1.87979	2
Gm42812	chr3	80110557	82092830	0.514335	2	35.2868	0.871719	1.87979	2
Gm15535	chr3	80110557	82092830	0.514335	2	35.2868	0.871719	1.87979	2
Kirrel	chr3	82092620	82222466	1.01069	5	45.217	0.0953246	2.67159	3
Sh2d2a	chr3	82739130	82839940	-0.215666	2	19.5665	0.745223	1.98612	2
Prcc	chr3	82739130	82839940	-0.215666	2	19.5665	0.745223	1.98612	2
Hdgf	chr3	82799842	83295840	-0.528759	2	16.0212	0.556349	2.6142	3
Mrpl24	chr3	82799842	83295840	-0.528759	2	16.0212	0.556349	2.6142	3
Rrnad1	chr3	82799842	83295840	-0.528759	2	16.0212	0.556349	2.6142	3
Isg20l2	chr3	82799842	83295840	-0.528759	2	16.0212	0.556349	2.6142	3
Sema4a	chr3	83352290	83760424	-0.309216	2	17.6133	0.865384	1.95357	2
Mir7011	chr3	83352290	83760424	-0.309216	2	17.6133	0.865384	1.95357	2
Gm5979	chr3	83352290	83760424	-0.309216	2	17.6133	0.865384	1.95357	2
Lmna	chr3	83352290	83760424	-0.309216	2	17.6133	0.865384	1.95357	2
Gm37584	chr3	83352290	83760424	-0.309216	2	17.6133	0.865384	1.95357	2
Mex3a	chr3	83352290	83760424	-0.309216	2	17.6133	0.865384	1.95357	2
Mir1905	chr3	83352290	83760424	-0.309216	2	17.6133	0.865384	1.95357	2
Rab25	chr3	83352290	83760424	-0.309216	2	17.6133	0.865384	1.95357	2
Lamtor2	chr3	83352290	83760424	-0.309216	2	17.6133	0.865384	1.95357	2
Ubqln4	chr3	83352290	83760424	-0.309216	2	17.6133	0.865384	1.95357	2
5830417I10Rik	chr3	83758586	83777531	-0.720929	1	11.7681	0.838799	1.35993	2
Gon4l	chr3	83758586	84100079	-0.505338	1	14.5652	0.838799	4.27322	5
Ash1l	chr3	84006491	84150042	-0.206091	1	19.289	0.35743	2.97783	3
Gm43738	chr3	84006491	84150042	-0.206091	1	19.289	0.35743	2.97783	3
Rusc1	chr3	84006491	84150042	-0.206091	1	19.289	0.35743	2.97783	3
Fdps	chr3	84006491	84150042	-0.206091	1	19.289	0.35743	2.97783	3
Gm22935	chr3	84006491	84150042	-0.206091	1	19.289	0.35743	2.97783	3
Gm29704	chr3	84006491	84150042	-0.206091	1	19.289	0.35743	2.97783	3
Pklr	chr3	84006491	85768731	-0.236837	1	18.5301	0.35743	4.94629	5
Hcn3	chr3	84106382	85768731	-0.25344	2	18.1121	0.84792	2.96087	3
Clk2	chr3	84106382	85768731	-0.25344	2	18.1121	0.84792	2.96087	3
Scamp3	chr3	84106382	85768731	-0.25344	2	18.1121	0.84792	2.96087	3
Gm16069	chr3	84106382	85768731	-0.25344	2	18.1121	0.84792	2.96087	3
Fam189b	chr3	84106382	85768731	-0.25344	2	18.1121	0.84792	2.96087	3
Lce3a	chr3	87931827	88458636	-0.367776	2	15.8166	0.913497	1.92133	2
Lce3b	chr3	87931827	88458636	-0.367776	2	15.8166	0.913497	1.92133	2
Gm38078	chr3	87931827	88458636	-0.367776	2	15.8166	0.913497	1.92133	2
Lce3c	chr3	87931827	88458636	-0.367776	2	15.8166	0.913497	1.92133	2
Lce3d	chr3	87931827	88458636	-0.367776	2	15.8166	0.913497	1.92133	2
Lce3e	chr3	87931827	88458636	-0.367776	2	15.8166	0.913497	1.92133	2
Them4	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Gm43743	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Them5	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Gm36070	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
C2cd4d	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Gm38411	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Rorc	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Gm43401	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Lingo4	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
1700040D17Rik	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Tdrkh	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Gm42463	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Gm42464	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Oaz3	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Mrpl9	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Gm30023	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Riiad1	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Celf3	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Snx27	chr3	89338897	89688940	-0.25008	2	17.9894	0.454316	2.93267	3
Selenbp2	chr3	89802358	90252308	-0.278669	1	16.3852	0.975608	4.28435	5
Cgn	chr3	89858971	90252308	0.499289	3	25.777	0.947747	1.84353	2
BC021767	chr3	89858971	90252308	0.499289	3	25.777	0.947747	1.84353	2
Fcgr1	chr3	91447420	91901778	0.213966	3	25.6623	0.915443	1.86836	2
MGP_FVBNJ_G0037584	chr3	91447420	91901778	0.213966	3	25.6623	0.915443	1.86836	2
MGP_FVBNJ_G0037585	chr3	91447420	91901778	0.213966	3	25.6623	0.915443	1.86836	2
MGP_FVBNJ_G0037586	chr3	91447420	91901778	0.213966	3	25.6623	0.915443	1.86836	2
Chd1l	chr3	92558446	92888004	-0.473707	2	15.4705	0.826801	1.83854	2
Gm43075	chr3	92558446	92888004	-0.473707	2	15.4705	0.826801	1.83854	2
Fmo5	chr3	92558446	92888004	-0.473707	2	15.4705	0.826801	1.83854	2
Prkab2	chr3	92558446	92888004	-0.473707	2	15.4705	0.826801	1.83854	2
Gm17651	chr3	92558446	92888004	-0.473707	2	15.4705	0.826801	1.83854	2
Pde4dip	chr3	92558446	93377023	-0.261762	2	18.483	0.826801	6.80797	7
Mir7225	chr3	92558446	92888004	-0.473707	2	15.4705	0.826801	1.83854	2
Gm31305	chr3	92558446	92888004	-0.473707	2	15.4705	0.826801	1.83854	2
Phgdh	chr3	93377033	93547566	-0.205172	2	19.1063	0.913475	3.96487	4
Zfp697	chr3	93453663	93548321	-0.376572	2	16.5986	0.6701	3.69412	4
Gm12464	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
4930406D18Rik	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
Gm43121	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
Tent5c	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
Gm12474	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
Gm42868	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
Man1a2	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
Gm43466	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
Gm42869	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
Gm43462	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
Gm43463	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
Gm12485	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
Gm43464	chr3	95412496	97948352	0.20856	2	21.6714	0.889134	1.88136	2
Sycp1	chr3	97947998	98808626	0.20909	3	22.163	0.9184	1.88162	2
Syt6	chr3	98680422	99240282	0.22527	2	26.6546	0.883774	1.91828	2
Gm43066	chr3	98680422	99240282	0.22527	2	26.6546	0.883774	1.91828	2
MGP_FVBNJ_G0008610	chr3	98680422	99240282	0.22527	2	26.6546	0.883774	1.91828	2
Magi3	chr3	99239916	100319223	0.348996	3	27.9928	0.851338	2.82387	3
Gm42699	chr3	99239916	100319223	0.348996	3	27.9928	0.851338	2.82387	3
Chil5	chr3	101151627	103113051	-0.267082	1	16.3479	0.997618	1.96449	2
Gm4540	chr3	101151627	103113051	-0.267082	1	16.3479	0.997618	1.96449	2
Gm9504	chr3	101151627	103113051	-0.267082	1	16.3479	0.997618	1.96449	2
Gstm3	chr3	103088149	103714586	-0.208012	1	18.5903	0.880337	1.97954	2
Gm12497	chr3	103088149	103714586	-0.208012	1	18.5903	0.880337	1.97954	2
Gstm2	chr3	103088149	103714586	-0.208012	1	18.5903	0.880337	1.97954	2
Henmt1	chr3	104077641	104173093	-0.314166	2	16.0768	0.993792	2.8202	3
Fam102b	chr3	104077641	104173093	-0.314166	2	16.0768	0.993792	2.8202	3
Gm43221	chr3	104077641	104173093	-0.314166	2	16.0768	0.993792	2.8202	3
Ntng1	chr3	105107523	106230320	0.235042	2	18.7455	0.871393	1.8914	2
Gm42526	chr3	107617057	108205704	-0.200719	2	15.9871	0.953797	1.96771	2
Amy2-ps1	chr3	108105714	108256660	0.273307	1	19.1934	0.957318	1.79421	2
6530403H02Rik	chr3	115433303	115769487	-0.292045	2	20.5955	0.973268	2.77669	3
Tlcd4	chr3	116063546	116679093	-0.336823	1	24.6047	0.705522	2.91888	3
Gm9353	chr3	116063546	116679093	-0.336823	1	24.6047	0.705522	2.91888	3
Gm30517	chr3	116063546	116679093	-0.336823	1	24.6047	0.705522	2.91888	3
D030025E07Rik	chr3	123027327	123617364	0.212266	3	23.132	0.892717	1.91577	2
Gm43824	chr3	123406401	124109019	-0.419151	2	17.8404	0.958255	1.79284	2
4933424H11Rik	chr3	123406401	124109019	-0.419151	2	17.8404	0.958255	1.79284	2
Enpep	chr3	124107309	127047711	-0.60186	1	15.711	0.93778	1.79642	2
Gm29865	chr3	126669678	127229515	-0.32484	1	17.8347	2.04741e-11	1.98975	2
MGP_FVBNJ_G0037604	chr3	126669678	127229515	-0.32484	1	17.8347	2.04741e-11	1.98975	2
MGP_FVBNJ_G0037605	chr3	126669678	127229515	-0.32484	1	17.8347	2.04741e-11	1.98975	2
Dkk2	chr3	126669678	127229515	-0.32484	1	17.8347	2.04741e-11	1.98975	2
Gm43254	chr3	128052185	128205124	-0.208648	2	18.7395	0.760269	2.97245	3
Ppa2	chr3	128052185	128205124	-0.208648	2	18.7395	0.760269	2.97245	3
Gm40153	chr3	128383100	128525419	0.26272	2	16.9094	0.861153	1.89034	2
Gm26691	chr3	128738177	129257444	0.240087	2	17.8434	0.928077	1.8999	2
MGP_FVBNJ_G0008625	chr3	128738177	129257444	0.240087	2	17.8434	0.928077	1.8999	2
Gm43192	chr3	128738177	129257444	0.240087	2	17.8434	0.928077	1.8999	2
Gm43193	chr3	128738177	129257444	0.240087	2	17.8434	0.928077	1.8999	2
Gm30648	chr3	128738177	129257444	0.240087	2	17.8434	0.928077	1.8999	2
Cxxc4	chr3	128738177	129257444	0.240087	2	17.8434	0.928077	1.8999	2
Mir1895	chr3	128738177	129257444	0.240087	2	17.8434	0.928077	1.8999	2
Gm43559	chr3	128738177	129257444	0.240087	2	17.8434	0.928077	1.8999	2
Gm26820	chr3	129256622	129636607	0.487877	3	20.1091	0.870816	1.86342	2
Gm2142	chr3	129796911	129847321	-0.219221	2	17.1176	0.949567	2.95499	3
MGP_FVBNJ_G0008627	chr3	129796911	129847321	-0.219221	2	17.1176	0.949567	2.95499	3
Emcn	chr3	132010370	132288491	-0.263553	3	15.1613	0.556349	1.84969	2
Adh4	chr3	133052399	133121008	0.791929	3	31.6532	0.960663	1.74607	2
Tspan5	chr3	133391796	135494461	-0.226074	2	17.5992	0.848624	1.97162	2
Rap1gds1	chr3	133391796	135494461	-0.226074	2	17.5992	0.848624	1.97162	2
Gm43162	chr3	133391796	135494461	-0.226074	2	17.5992	0.848624	1.97162	2
Gm4862	chr3	133391796	135494461	-0.226074	2	17.5992	0.848624	1.97162	2
Gm34866	chr3	139384779	139556822	0.657464	3	34.2057	0.946542	1.83912	2
Clca4c-ps	chr3	139554772	140026867	0.425128	4	31.096	0.472313	2.80572	3
Car8	chr4	4505925	5252931	0.416685	5	27.8682	0.823125	1.65011	2
Gem	chr4	7933248	8290378	-0.271017	2	22.5824	0.916983	1.97895	2
Cdh17	chr4	7933248	8290378	-0.271017	2	22.5824	0.916983	1.97895	2
Tmem67	chr4	8281109	8375056	-0.519575	1	17.0964	0.247484	2.28869	3
Cibar1	chr4	8404273	8574571	0.266356	3	26.5407	0.767496	4.73938	5
Gm37985	chr4	8662640	9089413	0.248151	2	28.2899	0.720869	1.94984	2
Cnbd1	chr4	15055016	16269016	0.604282	3	25.4453	0.974114	1.75607	2
Gm11875	chr4	17638023	18012708	-0.248269	2	22.2639	0.973268	1.96434	2
Faxc	chr4	17994979	18512574	-0.223977	1	23.5782	0.811918	1.97277	2
Fbxl4	chr4	18357335	18641143	-0.287052	2	21.5408	0.97103	2.91223	3
Gm24607	chr4	18357335	18641143	-0.287052	2	21.5408	0.97103	2.91223	3
Gm37900	chr4	18357335	18641143	-0.287052	2	21.5408	0.97103	2.91223	3
Gm11884	chr4	19241965	21225454	0.317604	2	23.8446	0.983948	2.68783	3
Gm11906	chr4	21225206	23139302	0.588592	4	25.4602	0.977911	1.6932	2
Fhl5	chr4	21225206	23139302	0.588592	4	25.4602	0.977911	1.6932	2
Gm11917	chr4	24975005	25298267	-0.205998	2	21.3994	0.99314	1.92057	2
Gm11916	chr4	24975005	25298267	-0.205998	2	21.3994	0.99314	1.92057	2
Gm11918	chr4	24975005	25298267	-0.205998	2	21.3994	0.99314	1.92057	2
Gm24341	chr4	29510901	29756498	-0.398087	2	20.0154	0.860801	1.91656	2
Trim14	chr4	42332014	45140374	-0.278448	2	23.6711	0.969079	2.84741	3
Gm16731	chr4	42332014	45140374	-0.278448	2	23.6711	0.969079	2.84741	3
Coro2a	chr4	42332014	45140374	-0.278448	2	23.6711	0.969079	2.84741	3
Tbc1d2	chr4	42332014	45140374	-0.278448	2	23.6711	0.969079	2.84741	3
Gabbr2	chr4	42332014	45140374	-0.278448	2	23.6711	0.969079	2.84741	3
Gm568	chr4	42332014	45140374	-0.278448	2	23.6711	0.969079	2.84741	3
Anks6	chr4	42332014	45140374	-0.278448	2	23.6711	0.969079	2.84741	3
Gm12425	chr4	42332014	45140374	-0.278448	2	23.6711	0.969079	2.84741	3
Galnt12	chr4	42332014	45140374	-0.278448	2	23.6711	0.969079	2.84741	3
Rnf20	chr4	45461608	46373158	0.395358	2	24.0611	0.977911	1.85011	2
Grin3a	chr4	45461608	46373158	0.395358	2	24.0611	0.977911	1.85011	2
Ppp3r2	chr4	45461608	46373158	0.395358	2	24.0611	0.977911	1.85011	2
Gm12459	chr4	45461608	46373158	0.395358	2	24.0611	0.977911	1.85011	2
Gm12466	chr4	48031811	48388009	-0.344515	2	18.2653	0.946542	1.92494	2
Gm12596	chr4	55011479	56512060	-0.456589	2	20.6508	0.863048	2.70178	3
Susd1	chr4	55011479	56512060	-0.456589	2	20.6508	0.863048	2.70178	3
Astn2	chr4	61380280	63219370	0.440747	3	23.0749	0.92563	1.90104	2
Gm11254	chr4	70289741	70510928	-0.457137	1	13.6034	0.942295	1.92163	2
Ptprd	chr4	71725831	73949178	0.463302	4	19.9624	0.960663	8.91662	10
Gm5860	chr4	77591583	77644911	0.419361	3	24.1226	0.79452	1.90614	2
Frem1	chr4	78469651	79131997	0.292551	3	21.8481	0.892717	2.80507	3
Gm12415	chr4	80233671	81267769	0.368125	2	24.4222	0.946856	1.69079	2
MGP_FVBNJ_G0015396	chr4	81267295	82002093	1.02596	5	29.5294	0.940964	1.38723	2
Saxo1	chr4	82001609	82272184	0.295695	4	21.0751	0.944376	1.68185	2
Ifna14	chr4	84060786	84173891	-0.454381	2	14.101	0.810665	1.9144	2
Ifna-ps1	chr4	84060786	84173891	-0.454381	2	14.101	0.810665	1.9144	2
Ifna9	chr4	84060786	84173891	-0.454381	2	14.101	0.810665	1.9144	2
Ifna12	chr4	84060786	84173891	-0.454381	2	14.101	0.810665	1.9144	2
Gm12601	chr4	84060786	84173891	-0.454381	2	14.101	0.810665	1.9144	2
Gm12633	chr4	85806968	86216246	-0.216048	1	14.9932	0.86488	1.97205	2
Gm12634	chr4	85806968	86216246	-0.216048	1	14.9932	0.86488	1.97205	2
Gm12632	chr4	86217260	87043784	-0.221118	2	15.0655	0.794019	1.97793	2
Gm12638	chr4	87733612	87909705	-0.209615	2	14.3384	0.713229	1.98455	2
Fggy	chr4	91058359	91418831	0.287447	3	23.2009	0.884634	1.95053	2
Hook1	chr4	91353798	91697656	0.237428	2	21.3642	0.995052	1.95595	2
Cyp2j13	chr4	91353798	91697656	0.237428	2	21.3642	0.995052	1.95595	2
Cyp2j11	chr4	91677796	92664437	0.309737	3	22.2232	0.929511	1.92759	2
Dnai4	chr4	98357323	98896821	0.272017	3	19.9515	0.969079	2.85058	3
4930456L15Rik	chr4	98600876	99037977	-0.203665	2	17.0042	0.539057	1.98597	2
Oma1	chr4	98600876	99037977	-0.203665	2	17.0042	0.539057	1.98597	2
Gm12718	chr4	98600876	99037977	-0.203665	2	17.0042	0.539057	1.98597	2
Gm12720	chr4	98600876	99037977	-0.203665	2	17.0042	0.539057	1.98597	2
Gm12716	chr4	98600876	99037977	-0.203665	2	17.0042	0.539057	1.98597	2
Gm25877	chr4	98600876	99037977	-0.203665	2	17.0042	0.539057	1.98597	2
Gm12719	chr4	99225607	99346642	-0.202667	2	16.8068	0.53889	1.98375	2
Gm12717	chr4	99225607	99346642	-0.202667	2	16.8068	0.53889	1.98375	2
1700047F07Rik	chr4	102989401	103482849	-0.200035	2	18.7701	0.976279	1.98503	2
Gm12906	chr4	102989401	103482849	-0.200035	2	18.7701	0.976279	1.98503	2
Gm12907	chr4	102989401	103482849	-0.200035	2	18.7701	0.976279	1.98503	2
Scp2	chr4	103452067	103528532	-0.236514	1	17.3321	0.40754	2.96172	3
Echdc2	chr4	103452067	103528532	-0.236514	1	17.3321	0.40754	2.96172	3
Txndc12	chr4	104120990	104899079	-0.216989	2	17.7695	0.548278	2.97229	3
MGP_FVBNJ_G0028344	chr4	104120990	104899079	-0.216989	2	17.7695	0.548278	2.97229	3
Kti12	chr4	104120990	104899079	-0.216989	2	17.7695	0.548278	2.97229	3
Rab3b	chr4	104120990	104899079	-0.216989	2	17.7695	0.548278	2.97229	3
Gm12736	chr4	104120990	104899079	-0.216989	2	17.7695	0.548278	2.97229	3
8030443G20Rik	chr4	104120990	104899079	-0.216989	2	17.7695	0.548278	2.97229	3
Gm12811	chr4	104876233	105348590	-0.257419	1	16.8415	0.808042	2.95367	3
Dmrta2os	chr4	105263805	105471218	-0.210456	2	18.1313	0.362765	2.98116	3
Dmrta2	chr4	105263805	105471218	-0.210456	2	18.1313	0.362765	2.98116	3
Agbl4	chr4	105899614	107355713	-0.242179	2	16.123	0.718429	14.616	15
Spata6	chr4	106801862	107355713	-0.496136	2	12.9546	0.841831	1.7445	2
Gm6758	chr4	106801862	107355713	-0.496136	2	12.9546	0.841831	1.7445	2
Gm12961	chr4	106801862	107355713	-0.496136	2	12.9546	0.841831	1.7445	2
Gm8991	chr4	106801862	107355713	-0.496136	2	12.9546	0.841831	1.7445	2
Cyp4b1-ps2	chr4	111177731	111200320	-0.48483	1	13.7221	0.920999	1.8734	2
Cyp4b1	chr4	111177731	112054401	-0.407533	1	17.0522	0.920999	2.87028	3
Cyp4b1-ps1	chr4	111194085	112054401	-0.33284	1	19.1409	0.513856	1.97458	2
Bmp8a	chr4	119012243	119456374	0.472257	3	29.3098	0.967317	1.8276	2
Atpif1	chr4	128350217	128612171	0.224168	2	28.7466	0.960494	1.88197	2
Gm12999	chr4	128350217	128612171	0.224168	2	28.7466	0.960494	1.88197	2
Dnajc8	chr4	128350217	128612171	0.224168	2	28.7466	0.960494	1.88197	2
Gm24762	chr4	128350217	128612171	0.224168	2	28.7466	0.960494	1.88197	2
Ptafr	chr4	128350217	128612171	0.224168	2	28.7466	0.960494	1.88197	2
Zdhhc18	chr4	129524775	131828741	0.386336	3	26.982	0.985473	1.89095	2
Zfp989	chr4	141932622	142060838	-0.492117	1	16.7257	0.965126	2.69675	3
Miip	chr4	144459270	144494457	-0.530129	2	21.2009	0.999675	1.6608	2
Fv1	chr4	144459270	144494457	-0.530129	2	21.2009	0.999675	1.6608	2
Mfn2	chr4	144459270	149620114	-0.436487	2	22.8621	0.999675	2.63314	3
Faap20	chr4	152126239	152131070	0.511637	3	38.9102	0.866051	1.8308	2
Gm24525	chr5	3826800	4994045	-0.383343	2	17.0144	0.876814	1.81238	2
Gm42598	chr5	3826800	4994045	-0.383343	2	17.0144	0.876814	1.81238	2
Gm15734	chr5	5968175	6311775	-0.229049	1	22.6779	0.927466	2.94948	3
